"trust_promise","male","age","edu","unemployed","rural","political_know","cntry","country_year","year"
4,2,31,9,-11,1,3,"DO","DO-2006",2006
1,1,26,12,1,1,4,"DO","DO-2006",2006
5,2,44,12,-11,2,4,"DO","DO-2006",2006
2,2,30,12,-11,2,3,"DO","DO-2006",2006
4,2,27,8,1,1,1,"DO","DO-2006",2006
3,1,47,6,-11,1,2,"DO","DO-2006",2006
3,2,60,5,1,1,1,"DO","DO-2006",2006
1,2,22,25,-11,1,3,"DO","DO-2006",2006
1,1,29,25,-11,1,1,"DO","DO-2006",2006
2,2,24,5,1,1,3,"DO","DO-2006",2006
1,2,38,12,1,1,4,"DO","DO-2006",2006
1,1,57,,-11,1,2,"DO","DO-2006",2006
1,1,74,3,-11,1,1,"DO","DO-2006",2006
1,2,30,10,1,1,2,"DO","DO-2006",2006
2,1,19,25,-11,1,5,"DO","DO-2006",2006
1,1,39,6,-11,4,3,"DO","DO-2006",2006
99,2,50,2,1,1,,"DO","DO-2006",2006
1,2,40,25,1,4,2,"DO","DO-2006",2006
1,2,28,4,1,4,4,"DO","DO-2006",2006
2,1,41,9,-11,1,5,"DO","DO-2006",2006
4,2,36,8,1,4,4,"DO","DO-2006",2006
4,1,62,3,-11,4,4,"DO","DO-2006",2006
99,2,26,11,1,4,1,"DO","DO-2006",2006
1,1,30,12,-11,4,,"DO","DO-2006",2006
4,1,45,8,-11,4,4,"DO","DO-2006",2006
1,1,39,,1,4,3,"DO","DO-2006",2006
4,2,30,5,1,2,4,"DO","DO-2006",2006
2,1,32,2,-11,4,3,"DO","DO-2006",2006
2,1,36,8,-11,4,4,"DO","DO-2006",2006
2,1,44,4,-11,4,3,"DO","DO-2006",2006
4,2,30,8,1,4,,"DO","DO-2006",2006
1,2,28,5,1,4,5,"DO","DO-2006",2006
1,1,37,17,-11,4,3,"DO","DO-2006",2006
2,2,32,8,1,4,1,"DO","DO-2006",2006
1,2,36,6,1,4,5,"DO","DO-2006",2006
1,2,36,9,1,4,1,"DO","DO-2006",2006
1,2,50,3,1,4,5,"DO","DO-2006",2006
2,1,35,8,-11,1,4,"DO","DO-2006",2006
1,2,45,2,1,1,2,"DO","DO-2006",2006
1,2,42,14,1,2,3,"DO","DO-2006",2006
2,2,54,4,1,1,3,"DO","DO-2006",2006
1,2,34,8,1,1,4,"DO","DO-2006",2006
3,1,30,14,-11,1,3,"DO","DO-2006",2006
1,2,43,18,-11,1,4,"DO","DO-2006",2006
1,2,35,17,-11,1,1,"DO","DO-2006",2006
2,1,39,10,-11,1,3,"DO","DO-2006",2006
1,1,40,17,-11,2,4,"DO","DO-2006",2006
2,2,23,9,-11,1,4,"DO","DO-2006",2006
1,2,19,25,-11,1,5,"DO","DO-2006",2006
1,2,19,25,1,1,3,"DO","DO-2006",2006
1,2,18,25,-11,1,2,"DO","DO-2006",2006
1,1,42,1,1,1,5,"DO","DO-2006",2006
1,2,23,10,1,1,1,"DO","DO-2006",2006
2,2,21,11,-11,2,2,"DO","DO-2006",2006
2,2,40,7,1,1,5,"DO","DO-2006",2006
1,2,28,11,1,2,1,"DO","DO-2006",2006
4,2,27,16,-11,1,3,"DO","DO-2006",2006
4,2,39,6,1,1,4,"DO","DO-2006",2006
1,1,34,11,-11,1,3,"DO","DO-2006",2006
4,2,49,,1,1,3,"DO","DO-2006",2006
4,2,28,8,-11,1,4,"DO","DO-2006",2006
2,1,32,25,-11,2,5,"DO","DO-2006",2006
4,1,52,13,-11,2,4,"DO","DO-2006",2006
1,1,44,9,-11,1,4,"DO","DO-2006",2006
2,1,40,25,-11,1,1,"DO","DO-2006",2006
1,2,33,25,-11,1,5,"DO","DO-2006",2006
3,2,18,10,1,1,2,"DO","DO-2006",2006
1,2,20,11,1,1,4,"DO","DO-2006",2006
1,2,21,25,1,2,3,"DO","DO-2006",2006
1,1,39,12,1,2,3,"DO","DO-2006",2006
4,2,35,5,1,2,2,"DO","DO-2006",2006
3,2,52,6,1,1,3,"DO","DO-2006",2006
2,1,27,6,-11,1,4,"DO","DO-2006",2006
1,2,27,25,-11,2,4,"DO","DO-2006",2006
2,2,19,8,1,2,5,"DO","DO-2006",2006
3,2,25,25,-11,1,4,"DO","DO-2006",2006
4,2,35,12,1,1,4,"DO","DO-2006",2006
1,2,20,6,1,4,2,"DO","DO-2006",2006
1,2,32,9,1,1,3,"DO","DO-2006",2006
1,1,61,5,1,4,4,"DO","DO-2006",2006
2,1,29,3,-11,1,4,"DO","DO-2006",2006
1,1,48,9,1,1,2,"DO","DO-2006",2006
1,1,18,25,-11,1,1,"DO","DO-2006",2006
1,2,30,16,-11,1,1,"DO","DO-2006",2006
1,1,49,6,-11,2,5,"DO","DO-2006",2006
2,2,43,17,-11,1,5,"DO","DO-2006",2006
4,2,22,5,1,1,4,"DO","DO-2006",2006
1,2,25,9,1,1,3,"DO","DO-2006",2006
2,2,36,4,1,1,4,"DO","DO-2006",2006
1,1,30,12,-11,2,4,"DO","DO-2006",2006
2,2,35,25,-11,4,4,"DO","DO-2006",2006
1,2,33,16,1,4,3,"DO","DO-2006",2006
1,1,33,16,1,4,5,"DO","DO-2006",2006
3,2,34,11,-11,4,5,"DO","DO-2006",2006
1,2,32,2,1,4,2,"DO","DO-2006",2006
4,2,36,25,1,4,4,"DO","DO-2006",2006
99,1,32,12,-11,4,3,"DO","DO-2006",2006
1,1,66,6,-11,4,4,"DO","DO-2006",2006
2,1,60,8,-11,4,3,"DO","DO-2006",2006
2,1,39,,-11,4,4,"DO","DO-2006",2006
4,2,20,25,-11,1,1,"DO","DO-2006",2006
1,2,39,1,-11,4,4,"DO","DO-2006",2006
3,2,22,25,-11,4,5,"DO","DO-2006",2006
1,2,29,15,-11,2,4,"DO","DO-2006",2006
99,2,46,6,1,4,5,"DO","DO-2006",2006
1,1,27,12,-11,4,1,"DO","DO-2006",2006
1,1,23,12,1,4,3,"DO","DO-2006",2006
1,2,25,9,1,4,1,"DO","DO-2006",2006
1,1,27,6,-11,4,5,"DO","DO-2006",2006
2,2,31,4,1,4,5,"DO","DO-2006",2006
3,2,19,25,-11,1,4,"DO","DO-2006",2006
4,1,27,13,-11,1,4,"DO","DO-2006",2006
1,2,40,11,-11,1,1,"DO","DO-2006",2006
4,2,18,25,-11,1,1,"DO","DO-2006",2006
2,1,45,10,-11,2,4,"DO","DO-2006",2006
1,2,38,12,1,1,4,"DO","DO-2006",2006
1,2,28,12,-11,1,2,"DO","DO-2006",2006
2,1,36,8,1,1,4,"DO","DO-2006",2006
2,2,41,9,1,1,2,"DO","DO-2006",2006
5,2,18,25,1,4,5,"DO","DO-2006",2006
1,2,30,12,1,1,4,"DO","DO-2006",2006
3,2,48,8,-11,1,3,"DO","DO-2006",2006
1,2,22,12,1,1,3,"DO","DO-2006",2006
1,2,23,25,1,1,4,"DO","DO-2006",2006
4,2,65,8,1,1,2,"DO","DO-2006",2006
2,2,23,25,-11,1,5,"DO","DO-2006",2006
1,1,25,12,-11,1,1,"DO","DO-2006",2006
1,2,56,4,1,1,2,"DO","DO-2006",2006
5,2,26,25,-11,1,4,"DO","DO-2006",2006
2,1,49,11,-11,1,4,"DO","DO-2006",2006
1,1,33,8,-11,1,4,"DO","DO-2006",2006
4,1,30,10,-11,1,4,"DO","DO-2006",2006
1,2,19,25,-11,1,2,"DO","DO-2006",2006
1,1,29,12,-11,1,4,"DO","DO-2006",2006
1,1,30,12,-11,1,3,"DO","DO-2006",2006
4,2,20,25,1,1,4,"DO","DO-2006",2006
2,2,18,10,1,1,4,"DO","DO-2006",2006
3,2,30,12,1,1,3,"DO","DO-2006",2006
1,1,19,9,1,1,4,"DO","DO-2006",2006
1,1,25,17,1,1,4,"DO","DO-2006",2006
1,1,60,3,-11,1,4,"DO","DO-2006",2006
2,2,23,25,-11,1,3,"DO","DO-2006",2006
1,2,28,25,-11,1,1,"DO","DO-2006",2006
4,1,40,12,-11,1,1,"DO","DO-2006",2006
3,1,48,19,-11,1,5,"DO","DO-2006",2006
4,2,19,25,1,1,4,"DO","DO-2006",2006
1,1,20,9,1,1,2,"DO","DO-2006",2006
4,1,39,10,-11,1,4,"DO","DO-2006",2006
1,2,18,25,-11,1,5,"DO","DO-2006",2006
1,1,57,2,-11,4,,"DO","DO-2006",2006
1,1,54,1,-11,4,2,"DO","DO-2006",2006
1,2,35,5,1,4,1,"DO","DO-2006",2006
2,1,69,,-11,4,,"DO","DO-2006",2006
1,2,59,6,1,4,1,"DO","DO-2006",2006
1,2,40,11,1,4,,"DO","DO-2006",2006
2,1,42,8,-11,4,1,"DO","DO-2006",2006
3,2,51,1,1,4,4,"DO","DO-2006",2006
1,1,22,11,-11,4,5,"DO","DO-2006",2006
3,1,18,12,-11,2,4,"DO","DO-2006",2006
1,1,77,,1,,2,"DO","DO-2006",2006
1,2,42,7,1,4,2,"DO","DO-2006",2006
1,1,77,1,1,2,3,"DO","DO-2006",2006
1,2,49,,1,4,,"DO","DO-2006",2006
1,1,33,12,-11,4,4,"DO","DO-2006",2006
3,2,25,11,1,4,,"DO","DO-2006",2006
3,1,72,3,-11,4,4,"DO","DO-2006",2006
4,2,62,3,1,4,3,"DO","DO-2006",2006
1,2,63,4,1,4,1,"DO","DO-2006",2006
4,2,36,12,1,1,4,"DO","DO-2006",2006
2,1,26,5,-11,4,4,"DO","DO-2006",2006
4,2,18,25,1,,2,"DO","DO-2006",2006
3,1,49,6,-11,4,4,"DO","DO-2006",2006
2,2,18,3,1,,5,"DO","DO-2006",2006
99,1,78,2,-11,1,1,"DO","DO-2006",2006
3,2,26,12,-11,1,4,"DO","DO-2006",2006
4,2,46,3,1,1,2,"DO","DO-2006",2006
1,2,19,25,-11,1,4,"DO","DO-2006",2006
2,1,22,25,-11,1,3,"DO","DO-2006",2006
2,1,26,25,-11,1,4,"DO","DO-2006",2006
4,2,48,7,-11,1,4,"DO","DO-2006",2006
2,1,70,8,1,1,3,"DO","DO-2006",2006
3,2,75,8,1,1,4,"DO","DO-2006",2006
1,1,70,8,1,1,4,"DO","DO-2006",2006
1,2,58,6,1,1,1,"DO","DO-2006",2006
1,1,37,17,-11,1,5,"DO","DO-2006",2006
1,2,34,11,1,1,1,"DO","DO-2006",2006
1,2,19,25,-11,1,1,"DO","DO-2006",2006
2,1,40,,-11,4,2,"DO","DO-2006",2006
2,1,58,4,-11,1,4,"DO","DO-2006",2006
1,2,63,3,1,1,5,"DO","DO-2006",2006
1,2,21,25,1,1,1,"DO","DO-2006",2006
1,2,74,3,1,4,1,"DO","DO-2006",2006
3,2,22,25,-11,4,1,"DO","DO-2006",2006
1,1,38,25,-11,1,5,"DO","DO-2006",2006
99,2,76,3,1,2,1,"DO","DO-2006",2006
1,1,24,2,-11,4,4,"DO","DO-2006",2006
2,2,68,7,1,1,3,"DO","DO-2006",2006
4,2,19,12,-11,1,3,"DO","DO-2006",2006
2,2,19,25,1,1,3,"DO","DO-2006",2006
1,2,21,25,-11,1,4,"DO","DO-2006",2006
4,1,33,12,-11,1,4,"DO","DO-2006",2006
4,2,28,9,1,1,3,"DO","DO-2006",2006
1,2,40,13,-11,1,2,"DO","DO-2006",2006
1,1,34,16,-11,1,5,"DO","DO-2006",2006
99,2,19,25,-11,1,4,"DO","DO-2006",2006
1,2,54,1,1,1,4,"DO","DO-2006",2006
1,2,19,12,-11,1,2,"DO","DO-2006",2006
1,1,42,12,-11,1,4,"DO","DO-2006",2006
1,1,54,16,-11,1,5,"DO","DO-2006",2006
1,1,28,11,-11,1,1,"DO","DO-2006",2006
1,1,23,10,-11,1,4,"DO","DO-2006",2006
1,1,23,8,-11,1,4,"DO","DO-2006",2006
5,1,22,8,-11,4,5,"DO","DO-2006",2006
2,1,19,9,-11,2,3,"DO","DO-2006",2006
1,2,48,6,1,2,2,"DO","DO-2006",2006
1,1,18,12,-11,1,3,"DO","DO-2006",2006
1,2,39,,1,2,3,"DO","DO-2006",2006
5,2,25,5,1,4,2,"DO","DO-2006",2006
2,2,50,2,1,4,2,"DO","DO-2006",2006
2,1,70,6,-11,1,3,"DO","DO-2006",2006
2,2,18,25,-11,4,4,"DO","DO-2006",2006
99,2,62,12,-11,1,1,"DO","DO-2006",2006
99,2,27,12,1,1,,"DO","DO-2006",2006
1,2,46,12,-11,1,3,"DO","DO-2006",2006
1,2,56,2,1,1,3,"DO","DO-2006",2006
2,1,50,12,1,1,4,"DO","DO-2006",2006
1,2,21,3,-11,1,3,"DO","DO-2006",2006
1,2,72,,1,,4,"DO","DO-2006",2006
1,1,55,8,1,1,3,"DO","DO-2006",2006
1,1,31,16,-11,1,5,"DO","DO-2006",2006
3,2,19,25,-11,1,2,"DO","DO-2006",2006
1,2,70,8,1,1,3,"DO","DO-2006",2006
1,2,28,4,-11,1,3,"DO","DO-2006",2006
4,2,39,6,1,4,1,"DO","DO-2006",2006
1,2,43,10,-11,4,1,"DO","DO-2006",2006
3,1,18,25,-11,1,1,"DO","DO-2006",2006
4,2,68,,1,4,,"DO","DO-2006",2006
5,1,37,1,1,1,3,"DO","DO-2006",2006
3,2,19,12,-11,1,4,"DO","DO-2006",2006
2,1,85,,-11,1,5,"DO","DO-2006",2006
1,1,62,12,1,1,5,"DO","DO-2006",2006
1,1,49,12,-11,1,3,"DO","DO-2006",2006
3,2,29,3,-11,1,1,"DO","DO-2006",2006
99,2,60,18,-11,1,1,"DO","DO-2006",2006
1,1,73,5,1,1,1,"DO","DO-2006",2006
1,1,18,25,1,1,3,"DO","DO-2006",2006
1,2,80,,1,4,4,"DO","DO-2006",2006
1,1,20,8,-11,1,4,"DO","DO-2006",2006
2,1,24,7,-11,1,4,"DO","DO-2006",2006
3,2,53,13,-11,1,3,"DO","DO-2006",2006
3,2,25,12,-11,1,4,"DO","DO-2006",2006
2,2,42,8,1,1,3,"DO","DO-2006",2006
4,1,43,5,-11,4,5,"DO","DO-2006",2006
1,1,64,5,-11,4,3,"DO","DO-2006",2006
4,1,77,1,1,4,4,"DO","DO-2006",2006
1,2,23,17,-11,4,3,"DO","DO-2006",2006
3,2,23,12,1,4,4,"DO","DO-2006",2006
5,1,42,2,-11,4,3,"DO","DO-2006",2006
5,1,28,5,1,4,5,"DO","DO-2006",2006
1,1,31,,-11,1,5,"DO","DO-2006",2006
4,1,68,8,1,1,4,"DO","DO-2006",2006
1,1,56,5,1,4,3,"DO","DO-2006",2006
3,1,19,7,1,4,3,"DO","DO-2006",2006
4,1,38,14,-11,4,4,"DO","DO-2006",2006
3,2,18,25,1,4,4,"DO","DO-2006",2006
1,2,49,2,-11,4,2,"DO","DO-2006",2006
3,2,71,2,1,1,3,"DO","DO-2006",2006
5,1,75,4,1,4,5,"DO","DO-2006",2006
3,2,20,25,-11,4,4,"DO","DO-2006",2006
4,1,73,,1,,1,"DO","DO-2006",2006
1,2,40,12,1,4,4,"DO","DO-2006",2006
1,1,24,8,-11,4,5,"DO","DO-2006",2006
1,1,26,12,-11,4,5,"DO","DO-2006",2006
2,1,84,,1,4,2,"DO","DO-2006",2006
2,1,35,6,-11,4,4,"DO","DO-2006",2006
3,1,40,,1,4,,"DO","DO-2006",2006
2,1,38,12,-11,4,3,"DO","DO-2006",2006
1,1,75,,1,4,5,"DO","DO-2006",2006
2,2,25,25,1,4,3,"DO","DO-2006",2006
99,2,20,9,1,4,,"DO","DO-2006",2006
3,1,31,8,-11,4,4,"DO","DO-2006",2006
4,2,48,8,-11,1,4,"DO","DO-2006",2006
2,1,69,2,1,4,3,"DO","DO-2006",2006
1,1,30,7,-11,4,3,"DO","DO-2006",2006
3,2,34,,1,4,3,"DO","DO-2006",2006
3,1,60,2,-11,4,2,"DO","DO-2006",2006
1,1,35,8,-11,1,5,"DO","DO-2006",2006
4,2,35,9,1,1,2,"DO","DO-2006",2006
1,2,30,10,1,1,2,"DO","DO-2006",2006
1,1,38,8,-11,1,2,"DO","DO-2006",2006
1,2,40,8,1,1,4,"DO","DO-2006",2006
2,1,18,9,-11,4,3,"DO","DO-2006",2006
1,2,26,25,-11,1,2,"DO","DO-2006",2006
1,2,34,12,-11,1,2,"DO","DO-2006",2006
99,2,38,5,-11,,2,"DO","DO-2006",2006
2,2,26,25,-11,1,2,"DO","DO-2006",2006
1,2,30,11,-11,1,1,"DO","DO-2006",2006
1,2,33,25,-11,,2,"DO","DO-2006",2006
2,2,31,6,1,4,,"DO","DO-2006",2006
5,2,41,9,-11,1,5,"DO","DO-2006",2006
4,2,24,9,1,4,5,"DO","DO-2006",2006
1,2,43,11,1,1,4,"DO","DO-2006",2006
1,2,35,14,1,2,,"DO","DO-2006",2006
1,2,51,8,-11,1,1,"DO","DO-2006",2006
4,2,35,10,-11,1,4,"DO","DO-2006",2006
2,2,44,16,1,1,3,"DO","DO-2006",2006
2,2,40,8,1,1,4,"DO","DO-2006",2006
4,1,27,12,-11,1,4,"DO","DO-2006",2006
1,1,21,5,1,4,2,"DO","DO-2006",2006
4,2,34,12,1,1,5,"DO","DO-2006",2006
1,2,35,9,-11,4,3,"DO","DO-2006",2006
5,1,44,4,-11,4,5,"DO","DO-2006",2006
99,2,38,4,-11,4,,"DO","DO-2006",2006
2,2,33,12,-11,1,5,"DO","DO-2006",2006
1,2,29,1,1,1,5,"DO","DO-2006",2006
2,2,65,,1,1,2,"DO","DO-2006",2006
4,1,40,12,1,1,1,"DO","DO-2006",2006
2,2,34,25,1,1,3,"DO","DO-2006",2006
4,2,41,5,-11,1,3,"DO","DO-2006",2006
1,2,45,25,-11,2,4,"DO","DO-2006",2006
2,2,40,25,1,1,3,"DO","DO-2006",2006
2,2,52,8,-11,1,,"DO","DO-2006",2006
1,2,42,9,-11,1,4,"DO","DO-2006",2006
1,2,25,11,-11,1,4,"DO","DO-2006",2006
1,2,43,18,-11,1,4,"DO","DO-2006",2006
1,2,47,3,1,1,2,"DO","DO-2006",2006
1,1,58,4,-11,4,4,"DO","DO-2006",2006
4,2,40,10,1,1,2,"DO","DO-2006",2006
4,2,31,7,1,4,4,"DO","DO-2006",2006
3,2,33,25,-11,1,4,"DO","DO-2006",2006
2,2,57,,1,2,1,"DO","DO-2006",2006
99,2,75,,1,1,1,"DO","DO-2006",2006
1,2,35,8,-11,2,5,"DO","DO-2006",2006
3,1,24,6,-11,4,4,"DO","DO-2006",2006
99,2,43,8,1,4,,"DO","DO-2006",2006
99,2,29,6,1,4,,"DO","DO-2006",2006
1,1,21,9,-11,4,,"DO","DO-2006",2006
1,1,39,4,-11,4,4,"DO","DO-2006",2006
2,2,29,6,1,4,4,"DO","DO-2006",2006
1,1,35,12,-11,1,4,"DO","DO-2006",2006
4,2,37,17,-11,1,4,"DO","DO-2006",2006
1,2,27,11,-11,4,5,"DO","DO-2006",2006
1,2,41,10,1,1,4,"DO","DO-2006",2006
4,2,42,5,1,1,2,"DO","DO-2006",2006
4,2,49,5,1,1,2,"DO","DO-2006",2006
1,2,28,12,-11,1,1,"DO","DO-2006",2006
1,2,48,17,-11,1,5,"DO","DO-2006",2006
2,2,50,12,-11,4,2,"DO","DO-2006",2006
1,2,40,2,1,1,1,"DO","DO-2006",2006
2,2,36,17,-11,1,4,"DO","DO-2006",2006
1,2,22,25,1,1,4,"DO","DO-2006",2006
3,2,39,12,-11,1,5,"DO","DO-2006",2006
3,2,36,5,1,1,3,"DO","DO-2006",2006
2,2,27,12,-11,1,4,"DO","DO-2006",2006
2,1,65,3,-11,1,2,"DO","DO-2006",2006
2,2,38,12,1,1,4,"DO","DO-2006",2006
4,2,32,15,-11,1,4,"DO","DO-2006",2006
3,2,70,7,1,1,3,"DO","DO-2006",2006
2,1,23,12,-11,1,4,"DO","DO-2006",2006
2,2,67,3,1,4,,"DO","DO-2006",2006
1,2,24,,1,,,"DO","DO-2006",2006
1,2,32,1,1,4,4,"DO","DO-2006",2006
2,2,32,6,1,4,2,"DO","DO-2006",2006
5,2,20,25,-11,4,,"DO","DO-2006",2006
2,2,39,7,1,4,1,"DO","DO-2006",2006
2,2,38,6,-11,4,2,"DO","DO-2006",2006
1,1,58,11,-11,1,4,"DO","DO-2006",2006
4,2,49,3,1,1,1,"DO","DO-2006",2006
2,2,26,8,-11,2,2,"DO","DO-2006",2006
2,1,58,17,-11,1,4,"DO","DO-2006",2006
1,1,51,17,-11,1,5,"DO","DO-2006",2006
1,2,40,17,-11,1,2,"DO","DO-2006",2006
2,2,33,4,-11,1,,"DO","DO-2006",2006
2,2,38,12,1,1,,"DO","DO-2006",2006
1,1,19,25,-11,1,1,"DO","DO-2006",2006
4,1,40,8,1,2,2,"DO","DO-2006",2006
1,2,23,25,-11,2,4,"DO","DO-2006",2006
4,2,36,25,1,1,4,"DO","DO-2006",2006
3,2,50,1,1,,4,"DO","DO-2006",2006
2,1,47,,-11,1,4,"DO","DO-2006",2006
1,2,29,9,1,1,2,"DO","DO-2006",2006
99,2,58,7,-11,,2,"DO","DO-2006",2006
2,2,30,17,-11,1,4,"DO","DO-2006",2006
1,1,29,6,-11,1,4,"DO","DO-2006",2006
1,1,28,12,-11,1,5,"DO","DO-2006",2006
3,2,33,,-11,1,3,"DO","DO-2006",2006
3,2,39,,1,1,2,"DO","DO-2006",2006
2,2,45,18,-11,1,5,"DO","DO-2006",2006
2,2,27,8,-11,1,4,"DO","DO-2006",2006
5,1,61,,1,4,3,"DO","DO-2006",2006
1,1,51,8,-11,1,3,"DO","DO-2006",2006
5,1,50,5,-11,1,3,"DO","DO-2006",2006
3,1,52,10,-11,2,4,"DO","DO-2006",2006
1,2,50,3,1,1,5,"DO","DO-2006",2006
5,2,55,1,1,1,1,"DO","DO-2006",2006
4,2,60,4,1,1,1,"DO","DO-2006",2006
5,2,80,12,1,1,1,"DO","DO-2006",2006
1,1,56,1,-11,2,2,"DO","DO-2006",2006
2,2,84,,1,1,,"DO","DO-2006",2006
1,1,23,9,-11,1,4,"DO","DO-2006",2006
4,1,24,12,-11,1,5,"DO","DO-2006",2006
1,1,45,9,-11,1,5,"DO","DO-2006",2006
1,1,37,5,-11,1,2,"DO","DO-2006",2006
1,2,70,1,-11,,,"DO","DO-2006",2006
2,1,69,,1,4,2,"DO","DO-2006",2006
2,1,54,,-11,4,3,"DO","DO-2006",2006
1,1,57,2,-11,4,4,"DO","DO-2006",2006
1,1,60,3,1,4,2,"DO","DO-2006",2006
2,2,63,6,1,4,2,"DO","DO-2006",2006
1,2,60,8,1,4,1,"DO","DO-2006",2006
2,1,85,,1,4,1,"DO","DO-2006",2006
3,1,60,8,-11,1,4,"DO","DO-2006",2006
1,2,69,17,1,1,1,"DO","DO-2006",2006
99,1,44,,-11,4,1,"DO","DO-2006",2006
1,2,42,9,1,4,1,"DO","DO-2006",2006
2,1,28,12,-11,4,4,"DO","DO-2006",2006
2,2,45,5,1,4,4,"DO","DO-2006",2006
2,1,18,6,-11,4,3,"DO","DO-2006",2006
2,2,75,,1,4,3,"DO","DO-2006",2006
2,1,35,,-11,4,3,"DO","DO-2006",2006
4,1,86,,1,4,4,"DO","DO-2006",2006
4,1,25,3,-11,4,5,"DO","DO-2006",2006
1,1,40,10,-11,4,5,"DO","DO-2006",2006
99,2,62,3,1,4,5,"DO","DO-2006",2006
4,1,75,17,1,4,5,"DO","DO-2006",2006
3,1,80,3,1,4,4,"DO","DO-2006",2006
4,2,40,8,1,1,4,"DO","DO-2006",2006
2,2,36,12,-11,1,3,"DO","DO-2006",2006
1,1,70,6,1,4,5,"DO","DO-2006",2006
4,1,56,5,-11,1,1,"DO","DO-2006",2006
1,2,18,8,-11,4,2,"DO","DO-2006",2006
3,1,21,12,-11,1,4,"DO","DO-2006",2006
1,1,33,,-11,4,4,"DO","DO-2006",2006
1,1,39,8,-11,4,3,"DO","DO-2006",2006
3,2,50,3,1,1,4,"DO","DO-2006",2006
1,2,60,8,1,1,1,"DO","DO-2006",2006
1,2,26,8,1,4,4,"DO","DO-2006",2006
1,2,18,25,-11,1,2,"DO","DO-2006",2006
2,2,50,9,-11,4,3,"DO","DO-2006",2006
2,2,83,8,1,1,4,"DO","DO-2006",2006
1,1,83,8,1,1,3,"DO","DO-2006",2006
5,1,34,6,-11,4,4,"DO","DO-2006",2006
3,2,74,4,1,1,4,"DO","DO-2006",2006
4,2,64,8,1,1,4,"DO","DO-2006",2006
3,1,25,6,-11,4,4,"DO","DO-2006",2006
4,1,83,1,1,,,"DO","DO-2006",2006
1,1,39,12,-11,1,5,"DO","DO-2006",2006
1,1,43,9,-11,1,4,"DO","DO-2006",2006
2,1,32,4,1,1,4,"DO","DO-2006",2006
1,1,62,3,1,1,1,"DO","DO-2006",2006
1,2,24,12,-11,1,4,"DO","DO-2006",2006
4,2,49,10,-11,4,,"DO","DO-2006",2006
3,1,38,5,-11,4,4,"DO","DO-2006",2006
2,1,29,12,-11,4,2,"DO","DO-2006",2006
2,1,19,25,1,4,5,"DO","DO-2006",2006
4,2,40,6,-11,1,5,"DO","DO-2006",2006
2,2,55,12,-11,1,2,"DO","DO-2006",2006
4,2,27,11,1,4,4,"DO","DO-2006",2006
2,2,37,11,-11,4,4,"DO","DO-2006",2006
1,1,22,25,-11,1,4,"DO","DO-2006",2006
4,1,28,7,-11,1,4,"DO","DO-2006",2006
2,1,23,9,-11,4,3,"DO","DO-2006",2006
1,1,24,11,-11,1,5,"DO","DO-2006",2006
1,2,28,12,1,,1,"DO","DO-2006",2006
3,1,75,,-11,1,4,"DO","DO-2006",2006
1,2,22,25,-11,1,5,"DO","DO-2006",2006
1,2,26,25,-11,1,5,"DO","DO-2006",2006
1,2,46,10,-11,1,1,"DO","DO-2006",2006
1,2,45,3,1,2,2,"DO","DO-2006",2006
5,1,37,8,-11,1,3,"DO","DO-2006",2006
4,1,26,8,-11,4,4,"DO","DO-2006",2006
1,1,34,12,-11,4,3,"DO","DO-2006",2006
2,2,31,10,1,4,4,"DO","DO-2006",2006
1,1,18,12,-11,4,5,"DO","DO-2006",2006
99,1,50,12,1,4,1,"DO","DO-2006",2006
3,2,25,25,-11,4,3,"DO","DO-2006",2006
4,1,19,6,-11,4,2,"DO","DO-2006",2006
4,2,18,25,-11,4,4,"DO","DO-2006",2006
3,2,47,18,-11,4,3,"DO","DO-2006",2006
3,1,31,6,-11,4,4,"DO","DO-2006",2006
4,1,38,,-11,1,1,"DO","DO-2006",2006
1,1,25,12,-11,1,4,"DO","DO-2006",2006
2,1,22,11,1,1,,"DO","DO-2006",2006
2,1,30,12,-11,1,5,"DO","DO-2006",2006
1,2,25,25,-11,1,4,"DO","DO-2006",2006
1,2,19,25,-11,,5,"DO","DO-2006",2006
2,2,26,25,1,1,4,"DO","DO-2006",2006
4,2,36,1,1,1,3,"DO","DO-2006",2006
1,2,20,25,1,1,5,"DO","DO-2006",2006
1,1,59,6,-11,2,1,"DO","DO-2006",2006
1,2,27,17,1,1,4,"DO","DO-2006",2006
4,2,26,25,1,4,4,"DO","DO-2006",2006
2,2,23,7,-11,1,1,"DO","DO-2006",2006
1,1,53,6,1,1,1,"DO","DO-2006",2006
1,2,18,25,-11,4,1,"DO","DO-2006",2006
3,1,45,8,1,1,4,"DO","DO-2006",2006
3,1,28,17,-11,1,,"DO","DO-2006",2006
2,2,19,12,-11,1,3,"DO","DO-2006",2006
2,2,22,25,-11,1,4,"DO","DO-2006",2006
3,1,82,8,1,1,4,"DO","DO-2006",2006
3,1,36,7,-11,1,5,"DO","DO-2006",2006
3,2,25,12,1,1,5,"DO","DO-2006",2006
1,1,54,8,-11,1,4,"DO","DO-2006",2006
2,2,19,25,1,1,1,"DO","DO-2006",2006
1,2,18,7,-11,1,3,"DO","DO-2006",2006
1,2,22,25,-11,1,4,"DO","DO-2006",2006
1,1,47,15,-11,1,5,"DO","DO-2006",2006
3,2,32,3,-11,1,5,"DO","DO-2006",2006
1,2,19,9,1,1,4,"DO","DO-2006",2006
